,Brevpct_nb,Brevtech_nb,Brevtic_nb,Brevtriad_%brev,Brevtriad_nb,CBPRD_$,CBPRDciv_%cbprd,CBPRDdef_%cbprd,CBPRDdeveco_%cbprdciv,CBPRDenssoc_%cbprdciv,CBPRDrechnonor_%cbprdciv,CBPRDsantenv_%cbprdciv,CBPRDspace_%cbprdciv,CBPRDuniv_%cbprdciv,Cher_nb,DIRDES_$,DIRDES_%dird,DIRDES_%pib,DIRDEScher_%cher,DIRDEScher_etp,DIRDEScher_nb,DIRDEScherfme_%cher,DIRDEScherfme_nb,DIRDESentr_%dirdes,DIRDESper_etp,DIRDESpers_%pers,DIRDET_$,DIRDET_%dird,DIRDET_%pib,DIRDETcher_%cher,DIRDETcher_etp,DIRDETcher_nb,DIRDETcherfme_%cher,DIRDETcherfme_nb,DIRDETentr_%dirdet,DIRDETper_etp,DIRDETpers_%pers,DIRDE_$,DIRDE_%dird,DIRDE_%pib,DIRDEaero_%dirde,DIRDEcher_%cher,DIRDEcher_etp,DIRDEcher_nb,DIRDEcherfme_%cher,DIRDEcherfme_nb,DIRDEelec_%dirde,DIRDEensup_%dirde,DIRDEentr_$,DIRDEentr_%dirde,DIRDEgov_%dirde,DIRDEmanuf_%dirde,DIRDEper_etp,DIRDEpers_%pers,DIRDEpharma_%dirde,DIRDErm_%dirde,DIRDEserv_%dirde,DIRDEtic_%dirde,DIRDISBL_%dird,DIRD_$,DIRD_$pers,DIRD_%pib,DIRDciv_%pib,DIRDensup_$,DIRDensup_%dird,DIRDensup_%pib,DIRDentr_$,DIRDentr_%dird,DIRDentr_%pib,DIRDgov_$,DIRDgov_%dird,DIRDgov_%pib,DIRDrm_$,DIRDrm_%dird,DIRDrm_%pib,Empltot_nb,Exportaero_%export,Exportelec_%export,Exportpharma_%export,PIB_ind,PPA_$,Pop_nb,RDcher_1kemp,RDcher_etp,RDcherfme_%cher,RDcherfme_nb,RDpers_1kemp,RDpers_etp,Rechfond_%pib
CBPRDrechnonor_%cbprdciv,-0.05892725581520839,-0.04469099792227636,-0.03411152829924002,-0.0844276508358701,-0.0671003656466326,-0.09177532585238683,0.0697324522490092,-0.06973245224908277,-0.18278315644746668,0.01791735662212809,1.0,-0.18699708655166983,-0.08831527106943649,-0.36233472698917785,-0.02552793346183429,-0.10966700033529997,-0.041359466283260114,-0.108462913068961,0.06074781850205002,-0.09439168318764399,-0.06540976518847455,0.009360821206177858,-0.07204176379758376,0.043821286677049,-0.07310568015964529,0.09777619442900014,-0.07755947585100213,0.0776621979952648,0.002672137142312022,0.10161736403673673,-0.05100368222724617,-0.03787074138600436,0.13163785030124836,-0.047836717659078876,0.1317430944048045,-0.042689728741217854,0.04983993367708344,-0.06529888191213938,0.005349025993659292,-0.06849677276225391,-0.14478279712360123,-0.08642846624269336,-0.04515414183921283,-0.017354330689519238,0.11109991450155865,-0.015054329238572984,-0.08258089493162077,-0.03279135474810393,-0.057348591987049904,-0.0804476197424202,0.03687167685849903,-0.11161967255946628,-0.04573183588620282,-0.09564299363612645,0.22970311634487361,0.08446535092752774,0.09981853456206145,-0.026684307986258336,-0.128369758674784,-0.07302059638515666,-0.031791672329604566,-0.09039060202727925,-0.06400625994948397,-0.07922290440704957,-0.1690884355595079,-0.20100812566541137,-0.0628663202355838,0.007696857932824623,-0.04451312930908471,-0.0901089248130658,-0.020675890843362136,-0.10745483259582517,-0.0555600756047692,0.13716141241408616,-0.05710208171261139,-0.05118352087714301,-0.045857619632438174,-0.03515340231294723,-0.0017458413071717049,0.06158762044799933,-0.029423000094730544,-0.06293569298669256,0.006337750081684863,-0.07105933116162229,0.05249552462899831,-0.059657264420617064,-0.04844220552445271,-0.045549089178262524,-0.046996808971986985
CBPRDsantenv_%cbprdciv,0.5333942680974715,0.36210909986235595,0.31577106783416553,0.31350882601434193,0.3191053503929225,0.552093107769846,-0.47069986046689444,0.4706998604715848,0.0024978080757862998,0.09386687865838406,-0.18699708655166983,1.0,0.3205758293234836,-0.517532805181335,0.04458014341809808,0.5065382226094344,0.014678575357630909,-0.12370152013493213,-0.022164341586211635,0.17161286667361444,0.084977815721343,0.0321543860044533,0.09779783257529,-0.030822852129457855,0.09021607839274509,0.039726687753282856,0.42603279445137093,-0.022816419329666153,0.06388635172708375,-0.03868042498127895,0.049529980657679516,0.01758705877571292,0.0016396829451974097,0.0051022044639690975,-0.13474373739440101,-0.01257754853342678,0.013525149327763114,0.4462854046998961,-0.06712121414444434,-0.0334541925405885,0.3692603940586855,0.04245440071577117,0.21473673376314198,0.28866095956376925,-0.03778561060881316,-0.023982867959295627,0.07484935272119671,-0.018999291115729434,0.4204691341224388,0.07689920870627397,0.03088345725001102,-0.037903017291180986,0.14950512730563428,-0.04361966089970267,-0.03544100270003998,-0.07682242525224499,0.014081231860845752,0.044621888210543595,0.3435744470406689,0.4646041399457214,0.0812338165880971,-0.03949158562756741,-0.1548388531217658,0.5451485179508968,0.3412429873961338,0.22506335315841938,0.4134283838465493,-0.01168190607562272,0.005423516127648596,0.5231681856181648,-0.012038611510304567,-0.007046925114133989,0.3839645339369967,-0.06368070708322626,-0.13457876658411247,0.09682877983104912,0.4960769395579055,0.17219879223241677,0.1034818368169085,0.01062202032902711,0.21106656686705857,0.10861209237701373,0.07491242651514085,0.3104596393221613,0.007666924774284273,0.028644347162135254,0.015041427265607882,0.02557175086857628,0.03308365156635271
CBPRDspace_%cbprdciv,0.49302884406675385,0.389602708594177,0.29933866387656516,0.5668411899785091,0.51673094282337,0.6565475870795316,-0.6561552583559674,0.6561552583585754,-0.032948819127156435,-0.12001685395544638,-0.08831527106943649,0.3205758293234836,1.0,-0.2898072134878644,0.22225127993534197,0.5475829309543543,-0.26383403562217017,-0.018839782824212847,-0.1964713898743045,0.32276484880867373,0.18782451795815858,-0.11323794316827641,0.13031607977996065,0.03709923328850356,0.22659602455521752,-0.1739955779606903,0.49977363173132033,-0.07841188585769535,0.22807046412502346,-0.12138706867380465,0.1972605889714192,0.2065457609062801,-0.1142023633758479,0.23920236240311046,-0.13346618193223544,0.16431344784580706,-0.08454676048793913,0.4575753395943918,0.2532921752733143,0.20511965275478852,0.5880296433718643,0.2118460074724928,0.2719779489819373,0.32623569593293433,-0.07382685342577533,0.2814569696009989,0.12214198215572929,-0.05577058065117131,0.4165719816806222,-0.008877514717407971,0.21477361783110457,0.24359973978285696,0.20356609315919183,0.17861434331851744,0.06378285857071626,-0.08360206046425657,-0.21689128992397214,-0.06659042738640596,-0.01265562999247043,0.48394407986260535,0.13044875484973184,0.1974813922309748,0.08759003563467486,0.48651519103868945,-0.03671536032913679,0.19922307528817462,0.4384212924761264,0.25396749343143804,0.24519618458891176,0.6032524321353814,-0.10708665505377575,0.2909664443328088,0.3147584215351655,-0.1299952468226542,-0.07359764171215516,0.12313140095640009,0.5384985406679123,0.22172694690678732,0.39030615312940464,0.002026209362066799,-0.07503603863717791,0.13090911442851597,0.09050937239646284,0.4084202381874595,-0.1013305510745421,0.2623522068395335,0.14223203238899018,0.1564052462643412,0.17302230364300009
CBPRDuniv_%cbprdciv,-0.22003120933620235,-0.1375316778598488,-0.1331488165633903,-0.1345316790390859,-0.12817147202430826,-0.2391353467332425,0.25207682304874734,-0.2520768230443758,-0.4142265244282467,-0.10891990153410636,-0.36233472698917785,-0.517532805181335,-0.2898072134878644,1.0,-0.003794680771896546,-0.1466398267692365,0.1972520427017069,0.422672693539572,0.086613027714186,-0.04600567789109204,0.06332865505699331,0.02135375261573498,0.08894938022076294,-0.09972791894114236,0.011169062559394774,0.07077500616742563,-0.20851089319999958,-0.1735171396647969,-0.16218318925898606,-0.1883424787791056,-0.07687594205543964,-0.06475016646874691,-0.05154723329237328,-0.07461700555395921,-0.02042881389625268,-0.0498314606519007,-0.20541260896030847,-0.19641562747306687,0.026410120649887337,0.11099529977433885,-0.16539512761090058,0.04363782863263913,-0.09401415755572727,-0.13233607622696797,-0.10405717083154503,-0.042876732869384794,-0.08508779160201639,0.0354165096728274,-0.18650717518966953,0.05031128412823951,-0.18492598117664413,-0.007634849672673187,-0.06912103922672026,0.08923101318870787,-0.08537681689285742,0.05752939799543251,0.0587697330259078,0.054647557809878025,-0.20345219005011042,-0.19977669473217333,0.11398138906345104,0.16280436897849673,0.17304547241021767,-0.22286802879597503,-0.0823540563531983,0.06926080637699007,-0.18466492314474153,0.01017922220904493,0.06702674084195945,-0.23945544647105535,-0.026253687103909157,0.1567955644070307,-0.10858526658115772,0.00921777458006116,0.15018567297856722,-0.05179110865621268,-0.18143534097622036,-0.05973936980083117,0.06823172997159803,0.10134613708922807,-0.15959034025905522,-0.06130797818864217,0.05653599770308239,-0.14734549604500552,-0.041586737008087814,0.020101860176928433,0.06697156670552375,-0.016708210383686632,0.18497024212075566
Cher_nb,0.3070687353223356,0.4728599468564028,0.39194856285607454,0.4015438167087247,0.4975910725499738,0.3635658442042276,-0.15191812449464992,0.15191812449057654,0.018963572963192628,-0.09250373678529776,-0.02552793346183429,0.04458014341809808,0.22225127993534197,-0.003794680771896546,1.0,0.38479861320359593,-0.2385845835011992,0.02974550187540097,-0.2607157989539717,0.4350047999736316,0.8130954771381806,-0.2601581268974916,0.5678358750910105,0.14926035275781216,0.5427455874727827,-0.200996926767292,0.31579544603952425,-0.1367875381526332,0.15418436430433427,-0.1779667032241391,0.31228979881707475,0.7430928167490847,-0.330196217115302,0.3814788459800658,-0.04844178531874879,0.355453688331172,-0.18324407536710088,0.3746169472011882,0.28393510528983185,0.3232675261670065,0.08627991588633696,0.32854035715382535,0.4703539424054826,0.7522585805583661,-0.24191620679921527,0.6016573044625151,0.16868906944038745,-0.05431781367391954,0.351615930243446,0.061354114482765204,0.08521589874919823,0.2592358213012726,0.3488531476015898,0.266350326089191,-0.014163530324420352,-0.12118588625519458,-0.24691681049213607,-0.09726373749681848,-0.03756644126401586,0.3706402736082278,0.2621678114772108,0.2953402290252719,0.26835921926175255,0.2892537196477591,0.030001970174346734,0.2541313945118323,0.3786162564755105,0.3034083919506702,0.3922880581110211,0.30603141001488665,-0.21155773304905814,0.14589294113726411,0.3041734925213372,-0.15376099071495944,-0.049304961290700604,0.20003959766926896,0.24030051578227934,0.3294036602975908,0.23474188060262172,0.07688869848819475,0.08914373842940299,0.19384896328548526,0.234542369199848,0.46728195412325346,-0.33877583883916845,0.6939762275266865,0.19570621569730554,0.44517111709362117,0.12400179808282147
DIRDES_$,0.9102889981076183,0.8798481254884445,0.8099179998372018,0.7484913445417098,0.7981000368038731,0.8583639515495315,-0.5613078454855694,0.5613078454831525,-0.20833461767749484,-0.12594049635036708,-0.10966700033529997,0.5065382226094344,0.5475829309543543,-0.1466398267692365,0.38479861320359593,1.0,-0.21990488338221995,0.13986193380471063,-0.22946675576986647,0.6013210064199856,0.44863921009459,-0.1261621184300644,0.3229001248334707,0.07555033543710364,0.5941484001999542,-0.16295170409517967,0.8782931759458448,-0.21277794377159556,0.1952181240637762,-0.23331364702892346,0.3803592917590536,0.1772591613220362,-0.169270542020526,0.07195000959564332,-0.18523063890761485,0.3221639489071711,-0.20839564447113904,0.9168407583168514,0.3069495469983855,0.38393120168511324,0.46202057695798276,0.36155335858423104,0.7283132333242349,0.6691899494365868,-0.18409760667819441,0.16795309948189702,0.1357713805234102,-0.04692392102276071,0.8796839765449199,0.14255363053891723,-0.006636396887133447,0.22194492412681874,0.6373208025184797,0.25201337834041476,0.08145730459575372,-0.1004648303304722,-0.1681475083048936,0.0629312224705863,0.04906870398733246,0.9397433165051625,0.35788124628635676,0.3814482989095428,0.1983460000929113,0.8669368592679599,0.12686229655708853,0.4784464374730113,0.912168167610039,0.37609876508860185,0.44680543372640846,0.926148377929584,-0.292547466110311,0.27116865450095967,0.6871836070245437,-0.1450842015211472,-0.02701639687590733,0.38882256012990757,0.7807657655293084,0.5834882183136482,0.4906442640893309,0.11049579061156299,-0.0373799635824762,0.38103120661570533,0.16828456519768548,0.8085085118612151,-0.18072647986161464,0.2520291959133203,0.12404419330159329,0.49423434144476686,0.24414412025106916
DIRDES_%dird,-0.21346422015348165,-0.2545205320710156,-0.24890574238467192,-0.2878543727190239,-0.27540738008142207,-0.24876121732855147,0.2487076479678917,-0.2487076479579659,-0.19355288125629194,0.07945484017009188,-0.041359466283260114,0.014678575357630909,-0.26383403562217017,0.1972520427017069,-0.2385845835011992,-0.21990488338221995,1.0,0.2257108766515675,0.7295708768414334,-0.26288914335761016,-0.1252472998766671,0.31542483518453807,-0.03219362278706825,-0.2289468634031432,-0.23719508237560816,0.7291026312121772,-0.3146907437689544,-0.09430642954019046,-0.4888686603647762,-0.12079648205821607,-0.31519984093877046,-0.2685889691377674,0.24329535003043298,-0.2184689808443587,-0.07965865488658104,-0.30919983822015956,-0.05438308009870071,-0.27978459224400715,-0.6878837022064792,-0.4625822003615259,-0.09864649677611338,-0.5128608591016239,-0.308269494839512,-0.26100168455107087,0.15588463773262323,-0.2614568755232232,-0.26561321767307167,0.2263724471141163,-0.2555028569309246,0.0874184767957998,-0.20630194853525063,-0.2716476605496115,-0.27622691841410774,-0.5103448444674415,-0.042058184510648515,0.05836663953686204,0.2479966112159026,0.12543860270299254,0.2122307187123001,-0.27668587361405417,-0.24475858823721838,-0.40715763383900444,-0.332659611351214,-0.1626053135532048,0.4120575646740567,0.03382767802888592,-0.2836814811279418,-0.5378082186323198,-0.4618892925252909,-0.2892936203629549,0.3667493009844606,-0.28885361421401423,-0.15060296341239607,0.10891519348835532,-0.10006292542505982,-0.23943279773202714,-0.16076016996942064,-0.30566103069031697,-0.12554344961636807,-0.010358526823104338,0.023658521964968367,-0.22297003105167007,-0.19424192591198222,-0.32971531850670466,0.3201606361388219,-0.18268619948018436,-0.2622462876297639,-0.27450052747734066,-0.05541281433839439
DIRDES_%pib,0.06748060408467232,0.07391727011954566,0.025195989375448268,0.07514581674977164,0.09229566734375293,0.05378772364651057,0.004972939096541476,-0.004972939083487788,-0.29515765956452167,-0.01214310424870801,-0.108462913068961,-0.12370152013493213,-0.018839782824212847,0.422672693539572,0.02974550187540097,0.13986193380471063,0.2257108766515675,1.0,-0.025814386344565735,-0.005215854315329899,0.12519860401189634,0.053936750034119206,0.16625091485346044,-0.21453314061353787,0.019760176152170218,0.0704217883196295,-0.05319661057987784,-0.5961181396445101,-0.060516299779457515,-0.5644903578606886,-0.19189834418451704,-0.14907896374986132,-0.038449317664894254,-0.1558149323953164,-0.11388182041052206,-0.19213680783710402,-0.5844360253330512,0.014730469933087383,0.3038464668530945,0.5390030549356548,0.019545209743964932,0.3756303644171996,-0.024567591468001023,0.026383055421900222,-0.2690665040986279,-0.016783431969625583,0.08789911418641232,-0.032705255253000706,0.010915405996092706,0.10378431039895981,-0.2561588268137994,-0.11364827676485499,-0.05567313417865462,0.3567712919974163,0.060475553259000225,0.0957177612064709,0.16282912144555922,0.24021180223950947,-0.16284259531675926,0.020632783074215396,0.596515086143625,0.646270558366578,0.44115438271574503,0.07131913994437801,0.0034726841636348194,0.39713147207623034,0.00782435149926514,0.25825509896962756,0.46883367822728494,0.002488195789420207,-0.36742308040399435,0.5730874414840584,0.12491034279573751,0.11997613540262136,0.294545514106382,-0.1646325364324486,0.0976515311100947,-0.05000819726501099,0.25089572349799405,0.18373497614003456,-0.12579833141718286,-0.1696777942072057,0.6242912090471037,-0.04899340472015805,-0.18191430048336288,0.03207823097620447,0.6233051622034932,-0.07316369093331285,0.5896523343336072
DIRDEScher_%cher,-0.19488762129629575,-0.25325564223486213,-0.23896921117850448,-0.28431190539968537,-0.27964964510865054,-0.22029499080972437,0.19193782279196486,-0.19193782278981916,-0.1620800416576725,0.03211570158257668,0.06074781850205002,-0.022164341586211635,-0.1964713898743045,0.086613027714186,-0.2607157989539717,-0.22946675576986647,0.7295708768414334,-0.025814386344565735,1.0,-0.2415759399450372,-0.11498090657618652,0.3913226891800795,0.01135892700071209,-0.17649574147978822,-0.25784827310432384,0.9110377403462714,-0.26498818592477097,0.12266699506536548,-0.41295463041150765,-0.01606525630397102,-0.30179997838071604,-0.25968246363787634,0.34276127384863686,-0.2280225896693595,0.03407882352491434,-0.3045442489655345,0.09988121985335505,-0.2541023251462086,-0.6199302632705751,-0.4894886219890876,-0.09511379906323231,-0.7756865054979719,-0.32664853441491565,-0.2636127832022798,0.26879804567235543,-0.32404405738296643,-0.31802845684330827,0.224526397446599,-0.2393633345506838,-0.001282589534335066,-0.15421749355279638,-0.33639450901887946,-0.27441227641765453,-0.7278767868725864,0.0129737871680174,0.1365122971878168,0.3204488145598801,0.14894660331371826,0.08047340925058458,-0.25183555820164205,-0.34070593861498527,-0.47369398983064287,-0.34774028271461205,-0.14924234918914583,0.1564529858056377,-0.10671924760638135,-0.2645914387973576,-0.5128010502633593,-0.5164526434350183,-0.24960503010206375,0.38466533309834827,-0.3882549123764906,-0.12062706588983903,0.202377208649908,-0.03246434399664051,-0.21154969695929485,-0.1329559564585061,-0.31512363443425323,-0.1102799782563152,-0.03765465407004935,-0.14838756550365237,-0.19582703073352403,-0.32924246458630174,-0.32952890934975404,0.4795305341560507,-0.1878866992451986,-0.41237861715466945,-0.29665346590145164,-0.1629336845537565
DIRDEScher_etp,0.4002340350848117,0.5943450014378044,0.6308551715754632,0.5336888323821608,0.521576138143681,0.37480693067465737,-0.2977095565514166,0.2977095565451754,-0.06763728766962046,-0.10195489105637309,-0.09439168318764399,0.17161286667361444,0.32276484880867373,-0.04600567789109204,0.4350047999736316,0.6013210064199856,-0.26288914335761016,-0.005215854315329899,-0.2415759399450372,1.0,0.5189597097245652,-0.12692678096930576,0.42663827234679597,0.2958568146341362,0.8908384335177292,-0.2188609225560712,0.7345924743789509,-0.10204821075945017,0.1875926170405974,-0.15450720066648155,0.8028637201950017,0.29327434276104325,-0.1688239829690178,0.20220067323506533,-0.09810036436061154,0.7435909085679163,-0.17203014579075837,0.6301951274408628,0.272220814810614,0.26786778823906204,0.2834183687291376,0.2616498764770771,0.7240790044146643,0.30610061052289117,-0.14202243399142592,0.29226558939597996,0.09601904791961985,-0.05773888354477301,0.5939362615584818,0.09519499788121004,0.07294559733842604,0.2645406800209266,0.7725520375566061,0.26793243953192886,-0.05805448669319245,-0.1305724499665243,-0.19844803810197859,-0.04359594242973805,-0.005400651790311313,0.6324636907377745,0.12411935540023705,0.2452677546077417,0.16667737855344983,0.2885725358819995,0.0748195953968598,0.29970377921504515,0.6793807333106326,0.34394957944944116,0.33856746479276156,0.6044748105033623,-0.24142716867506905,0.1401116711550986,0.22278274128418948,-0.1720469212701433,-0.07186659204198702,0.7088159363297739,0.26515530672886506,0.6826467826581314,0.2528584427627675,0.08353656521793494,-0.0195165278331884,0.6645625291306255,0.038352171965942254,0.819749054461867,-0.1501261394654568,0.3890053534543431,0.029876286105947898,0.8494981603336128,-0.0061676834155148675
DIRDEScher_nb,0.30052774915833613,0.45614404559308636,0.35431167310912937,0.48421301134622646,0.552162426889765,0.35029648345200376,-0.1370878364634714,0.13708783645503614,-0.06138287634040835,-0.10620377429659317,-0.06540976518847455,0.084977815721343,0.18782451795815858,0.06332865505699331,0.8130954771381806,0.44863921009459,-0.1252472998766671,0.12519860401189634,-0.11498090657618652,0.5189597097245652,1.0,-0.22616976458222368,0.8392309474432725,0.024461339623232763,0.6151752908344409,-0.06303205229134787,0.28014528522397797,-0.19958971922637134,0.0633405349231955,-0.2615161326434661,0.19211142623030358,0.446363234745825,-0.3189680049665594,0.1940338153546906,-0.08605118795617592,0.2149300220882101,-0.2464278132990724,0.3717683519998003,0.23988329631280583,0.3141488399330569,0.09920173909329053,0.2605058916871083,0.42450257803353003,0.577685548831834,-0.30455002527911423,0.4018632003446573,0.08614205118574275,-0.03014588564604813,0.3606487737487228,0.1585011381881076,-0.07071906247216453,0.24126828035105571,0.2993287592029442,0.2079072772044201,-0.008430275533970917,-0.108474215844679,-0.22333854239171488,-0.06517513515980025,-0.00017830361656286778,0.3724740403607272,0.26275473467030436,0.2980607245134715,0.265935392666709,0.35847408925126295,0.142774787216319,0.43183614145531174,0.37770010710251845,0.33250589913521084,0.39342357612619333,0.29231054231933284,-0.28236317204393513,0.08579645685383835,0.3456319324666962,-0.14290298763140663,-0.03639223919318807,0.16434954676159733,0.28987335784930973,0.2972872383845098,0.31377542789156715,0.12384312387100999,0.0484282942621364,0.1539757598089662,0.1990739668352057,0.4105449305059643,-0.3032839205034912,0.6465301368603944,0.13924441529678125,0.369895093623151,0.12678148794471888
DIRDEScherfme_%cher,-0.10021640866880789,-0.18909234196796368,-0.1515488670115848,-0.2552626810283597,-0.29557876535998284,-0.12506365549462511,0.08395434163243148,-0.08395434163248423,-0.13850657033430724,0.09909104715360172,0.009360821206177858,0.0321543860044533,-0.11323794316827641,0.02135375261573498,-0.2601581268974916,-0.1261621184300644,0.31542483518453807,0.053936750034119206,0.3913226891800795,-0.12692678096930576,-0.22616976458222368,1.0,-0.07973047545696066,-0.05203483251174337,-0.16758709091194263,0.36435600595562956,-0.0905129018345597,0.10566622928266993,-0.26603049262648343,0.15700592292408241,-0.029978969709157026,-0.07224024096955566,0.769113139225689,0.020777467593294015,0.04830677874433931,-0.038386109427910244,0.18644407572953073,-0.10644552250508635,-0.2845932488460574,-0.26799356969024063,-0.08710962950033473,-0.4087717642367754,-0.16866376148385206,-0.2027583447814205,0.5241640152901865,-0.1521288790169311,-0.3798753583974579,0.0603004382225902,-0.1073724436139728,-0.2810607535619167,0.024542597051360453,-0.4601787598329396,-0.09696858225648045,-0.37400371179242065,-0.0860486036624937,0.3186375883770598,0.4828513411851906,0.3828814736034086,-0.03041093143474707,-0.10788930134806889,-0.1380772766102028,-0.2497604935198684,-0.2597462618247747,-0.09694914691150522,-0.0018630075773662603,-0.11564122941525652,-0.12608313031827403,-0.4246368177629738,-0.35227501232484765,-0.08038458562000346,0.21985608688970681,-0.1475939838530023,0.0020714685805566842,0.3574149997331329,0.1140697619918704,-0.030504629115029738,-0.06732611112331142,-0.2870378295837975,-0.13706734459523703,0.007972263566407145,-0.2253989462674447,-0.02320328482800801,-0.03472688693559899,-0.14035715724809175,0.8337652403522259,-0.1148083503999162,-0.048886690556051784,-0.1147218458210963,-0.16541248721403362
DIRDEScherfme_nb,0.15736724377926872,0.31840819398490716,0.204857351423917,0.2844003640767783,0.35051978831965525,0.245357862822004,-0.10960231518254118,0.10960231517914597,-0.10854092228864694,-0.06882741018294693,-0.07204176379758376,0.09779783257529,0.13031607977996065,0.08894938022076294,0.5678358750910105,0.3229001248334707,-0.03219362278706825,0.16625091485346044,0.01135892700071209,0.42663827234679597,0.8392309474432725,-0.07973047545696066,1.0,-0.02433814793332493,0.44293935626822045,0.037657617773703855,0.13901867425149608,-0.17600491709223362,0.0055589925090470125,-0.2243350915214412,0.08558727303463641,0.23569658124554674,-0.22999904965128481,0.24239155109372781,-0.05479664311813566,0.11112288164723688,-0.20483335349624965,0.1743765790756802,0.1607677416805437,0.22723894222775845,0.11775340329075837,0.13817724086466004,0.20979722210887697,0.3137535112403674,-0.2540055083436995,0.4241505929186529,0.027792221202916384,-0.016845309893423352,0.1534325088914013,0.07881612902666585,-0.026018417731047457,0.1195740085080921,0.12805489312615045,0.11513809401525328,-0.04325890089330352,-0.0498162205162012,-0.09229984271142738,-0.03923953297841669,-0.02055868963652326,0.1850224600887638,0.22668321892976157,0.22319531905476245,0.1919744580108118,0.20100644322431027,0.15008428878806943,0.3661907537234538,0.18385373041028094,0.1981221258048496,0.26785635278661113,0.1696933114288031,-0.18464718205788708,0.09198713512470184,0.24081436271299522,-0.08051566519849329,-0.005103878446491825,0.03944423825045054,0.2770761154798986,0.13146521844216055,0.34161949897178645,0.11324663548034186,-0.0027057358849456366,0.03840042084012124,0.19273504735136135,0.21649671115696748,-0.19694188575664656,0.733226991078586,0.1421595674777117,0.18463571353887961,0.09814387906870178
DIRDESentr_%dirdes,0.05172937846633712,0.1360666132710449,0.1978480298462632,-0.026021528661917287,-0.008707185293364486,-0.004148474186043247,-0.011435228162582698,0.011435228160047505,0.09119432806982947,-0.03167264693052232,0.043821286677049,-0.030822852129457855,0.03709923328850356,-0.09972791894114236,0.14926035275781216,0.07555033543710364,-0.2289468634031432,-0.21453314061353787,-0.17649574147978822,0.2958568146341362,0.024461339623232763,-0.05203483251174337,-0.02433814793332493,1.0,0.26641863446711445,-0.19227043763475488,0.24931351155212134,0.16786962456053656,0.11959388418919423,0.16573248387141554,0.47790000954403783,0.34790365655958677,0.006375555858942941,0.34002666792502895,0.2894593366489184,0.4905726957580966,0.14230950804554565,0.15993702050975336,0.05673814452063576,0.010905155147755682,-0.015144140912590089,0.06305963545130377,0.3151614355127431,0.10130854859845023,0.2514254580222494,0.2729632301643091,0.0797831791223827,0.03711674807729441,0.14791737948225814,-0.13767800523721707,0.20399024300464763,0.1290306642134113,0.3579522699754118,0.052730084958932034,0.04575652029675587,0.03868693414928103,-0.10581126900303975,-0.07300608512691269,-0.07316650546332712,0.15188015999531998,-0.08203158738443553,-0.02829466874102513,0.030293972490456518,-0.05416610812737504,-0.113807434389424,-0.1297809825111287,0.18610402614889204,0.1092517944555909,0.0332321292499255,0.1577364642595041,-0.03924678215760762,-0.10181272579468226,0.020084884990421475,0.007080628975473817,-0.020713106429627322,0.3776280745570653,-0.0018887043236621977,0.31651345553421784,0.04805488608232182,-0.0726649563206928,0.03637432017684038,0.3435141742969595,-0.09328531694562836,0.3155672203323635,0.09768781229835993,0.1800492257509588,-0.08948820189870312,0.385429228532987,-0.17947240772904177
DIRDESper_etp,0.42000707801699366,0.6212627425758966,0.6517521305575534,0.4544766247351262,0.5026826328937803,0.3204253526511248,-0.17208821402171942,0.17208821401545593,-0.052315661922055105,-0.10607378332979538,-0.07310568015964529,0.09021607839274509,0.22659602455521752,0.011169062559394774,0.5427455874727827,0.5941484001999542,-0.23719508237560816,0.019760176152170218,-0.25784827310432384,0.8908384335177292,0.6151752908344409,-0.16758709091194263,0.44293935626822045,0.26641863446711445,1.0,-0.23633926809696237,0.6527385099538717,-0.11440789402187872,0.1624979580995913,-0.15478511586354196,0.7405296748411778,0.34901323876924856,-0.1977697566060832,0.23209941813209475,-0.08007003205147074,0.7350233186728545,-0.1866545111845721,0.6365772492723557,0.26375132786312333,0.2762202488698455,0.1282287139162354,0.31309427761455716,0.7986113344737028,0.4592908525272637,-0.16370363254750506,0.3464463486002227,0.07379287236803811,-0.04459749334445593,0.6211749477155896,0.11481325490084558,0.02596289643313796,0.25540701712989133,0.7998526464438639,0.2900615372667304,-0.032281802484806284,-0.13996450884736328,-0.19827640400202132,-0.040252181512236106,-0.011471524109174201,0.6298040081228098,0.17260768064212997,0.25447611217119404,0.17057505926527583,0.3268472991488973,0.07389617330007517,0.30645214301076107,0.6741868054350062,0.352436326029736,0.3607706601967234,0.5127319409160611,-0.2586695576730764,0.10151740543469409,0.37425286302700717,-0.18802203017736083,-0.0735912096922352,0.625285283616268,0.26180193490748754,0.6271733656854334,0.26572265059156447,0.10085925539578386,0.008331375111705062,0.5850379312419802,0.07012109045246633,0.8059565811886155,-0.1917105304142526,0.43410548580853514,0.06437497066019048,0.8810438359503036,0.02478416173866845
