zone;continent;year;decade;Brevpct_nb;Brevtech_nb;Brevtic_nb;Brevtriad_%brev;Brevtriad_nb;CBPRD_$;CBPRDciv_%cbprd;CBPRDdef_%cbprd;CBPRDdeveco_%cbprdciv;CBPRDenssoc_%cbprdciv;CBPRDrechnonor_%cbprdciv;CBPRDsantenv_%cbprdciv;CBPRDspace_%cbprdciv;CBPRDuniv_%cbprdciv;Cher_nb;DIRDES_$;DIRDES_%dird;DIRDES_%pib;DIRDEScher_%cher;DIRDEScher_etp;DIRDEScher_nb;DIRDEScherfme_%cher;DIRDEScherfme_nb;DIRDESentr_%dirdes;DIRDESper_etp;DIRDESpers_%pers;DIRDET_$;DIRDET_%dird;DIRDET_%pib;DIRDETcher_%cher;DIRDETcher_etp;DIRDETcher_nb;DIRDETcherfme_%cher;DIRDETcherfme_nb;DIRDETentr_%dirdet;DIRDETper_etp;DIRDETpers_%pers;DIRDE_$;DIRDE_%dird;DIRDE_%pib;DIRDEaero_%dirde;DIRDEcher_%cher;DIRDEcher_etp;DIRDEcher_nb;DIRDEcherfme_%cher;DIRDEcherfme_nb;DIRDEelec_%dirde;DIRDEensup_%dirde;DIRDEentr_$;DIRDEentr_%dirde;DIRDEgov_%dirde;DIRDEmanuf_%dirde;DIRDEper_etp;DIRDEpers_%pers;DIRDEpharma_%dirde;DIRDErm_%dirde;DIRDEserv_%dirde;DIRDEtic_%dirde;DIRDISBL_%dird;DIRD_$;DIRD_$pers;DIRD_%pib;DIRDciv_%pib;DIRDensup_$;DIRDensup_%dird;DIRDensup_%pib;DIRDentr_$;DIRDentr_%dird;DIRDentr_%pib;DIRDgov_$;DIRDgov_%dird;DIRDgov_%pib;DIRDrm_$;DIRDrm_%dird;DIRDrm_%pib;Empltot_nb;Exportaero_%export;Exportelec_%export;Exportpharma_%export;PIB_ind;PPA_$;Pop_nb;RDcher_1kemp;RDcher_etp;RDcherfme_%cher;RDcherfme_nb;RDpers_1kemp;RDpers_etp;Rechfond_%pib
Canada;America;1998;1990;0.16897762192869106;-0.11253308102314422;-0.15157953324914417;-0.1374076628778305;-0.14665092750764114;-0.20646379474100415;0.13776385716134373;-0.1377638573278586;0.31350113254079265;0.16376079886076358;-1.016079181680596;0.2997748608890988;0.9685319742498464;-0.03495484498297478;;-0.01951818114802605;0.25944032339182793;0.6156370120470922;-0.2832020638610856;-0.0370372253159502;;;;0.27290887482435294;-0.00924750209180906;-0.12973590503440505;-0.2084619169855225;-0.5154846872207417;-0.1440425563661984;-0.8529703128142646;-0.23833483214843598;;;;-0.486952015601541;-0.19264149914785114;-0.6539235232890332;-0.18708285208563472;0.2582552223202012;0.019420716609807608;2.066350415054119;0.7766289860721608;-0.12647638013009868;;;;1.095247100503273;;-0.2123211784910088;-0.721646354352041;-0.5998706646029409;0.3692820104106371;-0.13077836404037513;0.572931660436714;-0.39777403890182794;1.4370010325712717;-0.3867270211160465;-0.5017491054363022;-0.39706656383226546;-0.17445949094954755;-0.19623450494750014;0.11128715947660886;;0.02330412587800757;0.9372681795358438;1.4737971704233508;-0.2199115313767616;-0.16352547027779413;-0.11869714742868494;-0.19605364522626217;-0.6549661359822326;-0.06745797459552758;0.37983159789303306;0.7422146356103512;0.45179731362991443;-0.14250154111590632;0.3931200809377181;-0.007067391912874519;-0.2631944383231122;-0.042074403179691876;-0.29633574199892565;-0.16218033302921903;0.04790930533044009;-0.16911927308110924;;;-0.0002092156248811233;-0.1197668928270713;
Canada;America;1999;1990;0.25630185211671536;-0.06658422284973094;-0.08779119355399187;-0.14913485433802018;-0.14742901982215006;-0.18832250009340734;0.12160904564938145;-0.12160904540374805;0.22628268157896447;-0.21101384857662336;-0.8641239095336296;0.5462712271057764;0.7256799392986466;-0.04307923768560863;;0.05588508309763645;0.3980809490727593;0.8142157810292683;-0.35109491645869517;-0.03406624753314046;;;;0.22657623209732874;-0.005788513525207618;-0.20127495253571062;-0.19647413789061663;-0.5426683591011919;-0.1509023589208842;-0.8773559294676571;-0.23853316157697432;;;;-0.605530891244654;-0.19235228716057376;-0.6862855959250923;-0.17746557828696843;0.184346021616103;0.022167340340399782;1.8970402362166046;0.8488161715293413;-0.10930703744423102;;;;1.0610042304525555;;-0.20552722641298704;-0.7096730367741915;-0.5748918330858437;0.4073853447317532;-0.11781500733519225;0.6522063578244209;-0.32877108037254743;1.4007713626520562;-0.40355536029821615;-0.5288320763013824;-0.42559574525395116;-0.15822992789056542;-0.13063267341607826;0.1519528110133612;;0.07044560962421154;1.0404014037577471;1.6694610054792056;-0.21131656406517824;-0.219204379513659;-0.11363077918145975;-0.16758456131224778;-0.5914810951476578;0.04753646475408635;0.41356161701093863;0.6848113585895382;0.44078816497486434;-0.13882614011747132;0.4556603059679253;-0.01727036918061149;-0.2759582158602272;-0.026365216676504245;-0.29630379014759683;-0.16086956314290463;0.06536699920468825;-0.1583523599439785;;;0.020788060738099343;-0.10986318538126517;
Canada;America;2000;2000;0.20781589184553498;-0.018825436947897314;0.008511163800058506;-0.16550772611096518;-0.13223461157146613;-0.17725411001342095;0.17714446909010215;-0.17714446909183063;0.2812680075739174;-0.18193141026330223;-1.0029863185062546;0.6934275186549482;0.710143666155374;-0.07012238144632382;;0.12111933047731152;0.3449467189162762;0.9122627697643637;-0.5251743982154639;-0.02949847298561312;;;;0.29138655834926674;0.0013426015001142821;-0.37669274794815816;-0.17858789953324025;-0.5954042642347035;-0.14027575580035984;-0.9217306011354206;-0.23563704946372802;;;;-0.5635834831545499;-0.18393949382664446;-0.7330383144362915;-0.14933637520000778;0.2653208660640345;0.13217200916421656;0.9799257683452118;1.0176503872308291;-0.0633060176776411;;;;1.3381312454956287;;-0.1899911792459855;-0.8385732683928273;-0.7052333767944975;0.43817486941141043;-0.08543249377405342;0.8084685400182005;-0.26055733240428236;1.6730983649629367;-0.42469575645616636;-0.46922552971789616;-0.4443730911528833;-0.12868577911862228;-0.026841394822106183;0.2642636057389669;;0.11476288698833781;1.0113224855462957;1.7850504448395215;-0.19122224109433775;-0.2206091171768866;-0.04325136245584029;-0.14885468425876666;-0.7311946420621012;0.03907429961086223;0.6382361503588372;0.9128712512780348;0.6472215939732976;-0.13554901882999876;0.633913678429015;0.07689115985659502;-0.25395931437809655;0.0030172110852411914;-0.2960999318368811;-0.15935464670394037;0.19353384567648158;-0.12933770657731372;;;0.16373612666533555;-0.08347454240845995;
Canada;America;2001;2000;0.40868218578240006;-0.008149264504016786;-0.021224110163693917;-0.1561768610630602;-0.12397600897127511;-0.13883571649652512;0.2217201585592393;-0.22172015880831156;0.4357261021214647;-0.20987127085371213;-0.8167071053092081;0.7163483219212043;0.5879619494807413;-0.2854482085746094;;0.17690542579557095;0.3103814412733107;1.1005357334365597;-0.591556575810452;-0.014801822384377133;;;;0.27050240792999736;0.01598638714260838;-0.4602027825741329;-0.17701652859271183;-0.6760158744041388;-0.14842645619976852;-1.001247636867058;-0.24765972486968543;;;;-0.4300064553677335;-0.19674007355788178;-0.8320013154546192;-0.12395813934979044;0.34796506044940173;0.2876463471574519;0.8640809726074707;1.1183882717500324;-0.030860757737828638;;;;1.0728637655773818;;-0.15754063645334604;-0.311178277521598;-0.570541703341857;0.2467712378536805;-0.05887031674792945;0.9327358302407979;-0.2541948421024314;0.8974605547043579;-0.20948702338211317;-0.1797913902366187;-0.44553693910719167;-0.10370857406673228;0.08904618778985825;0.4324446632124887;;0.13026316901009546;0.9036930426535364;1.847210845957679;-0.15179949423901623;0.14469079525821651;0.2228018233394607;-0.11950052715080987;-0.7392608329769096;0.23022382082152174;0.43662385454193736;0.3860416965283692;0.3898618692364727;-0.13419049175521458;0.7876116598929831;-0.06599376711603684;-0.26804224625487844;0.02830251436989214;-0.2961394681337501;-0.15756980901494747;0.29533891158244396;-0.108631593143777;;;0.2873501515967134;-0.06317070945601347;
Canada;America;2002;2000;0.2732345181580692;-0.00355757562275889;-0.023127751670438606;-0.14955475558061743;-0.1100314702728507;-0.13040660944434543;0.26715126357100505;-0.267151263325601;0.09481899418867278;-0.15156878221203549;-1.0032626730069782;0.929944078099726;0.4357740956382745;-0.021469713785235232;;0.2719835608666109;0.6382374372578549;1.4179164602438312;-0.5756317746789569;-0.003241854384348614;;;;0.1706762566968529;0.029210784101470818;-0.46059983937136856;-0.1731224608968534;-0.6574984741018527;-0.15473710493996715;-0.9608305089256435;-0.23467639726187273;;;;-0.4548008103663507;-0.19232735666341283;-0.8337627290870535;-0.14045662052460287;0.09961046372492102;0.14957236844826194;0.7896674055520085;1.0828653349192296;-0.030131325202066676;;;;0.605374096370801;;-0.15512749113690624;0.21541815264608882;-0.6718294503877924;0.05490469933766801;-0.05227708608331425;0.9363165464426305;-0.0030640907524477627;0.3232744892273344;-0.01936465014036771;-0.09120627457774029;-0.44663266398759915;-0.10535708595556867;0.08816026475985703;0.3813124940356336;;0.17265481276876296;1.0833337236924003;2.058572049244158;-0.14817192682325675;0.2238418768519193;0.22039650706866215;-0.09444589430075569;-0.5653563463422767;0.36925229304062435;0.1556508453872831;-0.09684245390798445;0.042226359725152915;-0.13054155177269205;0.6735125532327754;-0.15947692817977493;-0.3233063706359659;0.05707517552773762;-0.29609032217320724;-0.15576782729754465;0.27108880436557525;-0.10410239953636663;;;0.28296568877868894;-0.055842916032821314;
Canada;America;2003;2000;0.20816592908844578;-0.008639988544533038;-0.04388950627117628;-0.15798629437690945;-0.1109504821948472;-0.11619559811124167;0.25975891954327174;-0.2597589193802807;0.2839976472120321;-0.11382482968487488;-0.8462998108852775;0.9427584634452435;0.23579383767689688;-0.23473758069409034;;0.3327981553034084;0.7477806043566236;1.5405520003601725;-0.4781591574650501;0.06193172289689397;;;;0.13310552989013263;0.08705047896888858;-0.4139791979603363;-0.18852391545683675;-0.7370352589700946;-0.3102991121072775;-1.007125370887022;-0.23857943299971712;;;;-0.5035283751808286;-0.2005052843280749;-0.9107305843430615;-0.13498670922373032;0.07111394347020181;0.13531272113830778;0.7830558882301906;1.027529298833956;-0.012964606283041627;;;;0.3869462649854908;;-0.1534681129280019;0.12412656738161089;-0.6705359200941396;-0.06950302380893088;-0.031098848122418418;0.9441171325793749;-0.11921625277243227;0.4366331841694222;0.10952727559988475;0.23416054834043598;-0.42197671720372587;-0.09619331629549945;0.13446256747266383;0.37729364849372055;;0.23024842961887723;1.2439260300808335;2.300809752757324;-0.14589631908373996;0.14611987804816745;0.18436935384644532;-0.08408322148480235;-0.5758380528471029;0.35206319599850244;0.20933689616738171;-0.03557492770920356;0.0821268325440866;-0.12724298877803442;0.6840271208847714;-0.19923548214599052;-0.25661833788405825;0.07543801246781431;-0.29611037833316;-0.1542592060563376;0.35341770339701284;-0.08130191471223375;;;0.3946208905976524;-0.03209210487238612;
Canada;America;2004;2000;0.14128957319192204;0.012165977749927658;-0.004283123272142935;-0.15076158604310705;-0.09060603917388363;-0.10499049399548062;0.2617174147324465;-0.26171741465188314;-0.0009325371517349023;0.001632037857870315;-0.8208883215821482;0.8516425320596479;0.13238638847300863;-0.0184002034382521;;0.413027023134585;0.829716078829482;1.6872015140799679;-0.4667562065216914;0.10226351285184487;;;;0.13255540825256143;0.12324879083286318;-0.4471111941381327;-0.19100882163424934;-0.7931501535748874;-0.3960840654205445;-1.0431009180738902;-0.2408036979472487;;;;-0.4854302690358667;-0.1983523922609979;-0.9498655106507438;-0.12300880820711009;0.05242512660822592;0.14848872495601306;0.6500572315455769;1.0399669945471453;0.011647094587071954;;;;0.2279270453370871;;-0.14386327803047524;0.13090721067117458;-0.7171476433659473;-0.2312955831928284;-0.004596045878188198;0.9930606013895718;-0.12548532050153777;0.4677258035314117;0.22151983397110467;0.2588227798000137;-0.4188125427332775;-0.07912629517827892;0.20725469984634515;0.40781722848601637;;0.28325834964327384;1.3181368389401618;2.464800860910424;-0.13347446340720287;0.13642893805136613;0.20179506696371216;-0.06667366638017592;-0.6051015261607062;0.35709430754101246;0.258819471303958;-0.012142971061966016;0.10767784124659316;-0.12469405710525802;0.5541712465999399;-0.2050334840826429;-0.2434530221427106;0.09840376054723997;-0.29607187976657184;-0.15268090091711406;0.4407996329592137;-0.0588946648473537;;;0.5249099332652941;-0.006633646122743124;
Canada;America;2005;2000;0.19149560736762855;0.05171728608747914;0.06063742421116456;-0.15426267816742723;-0.0960689581554874;-0.08288067520549633;0.23197014541570868;-0.23197014525267382;0.08876556077785588;-0.12256469431544488;-0.7923526163835357;0.9662174924019435;0.09532220884707575;-0.11626161156293244;;0.4413723898881672;0.8302066670468977;1.6433332502994498;-0.46606556504384034;0.13515714888073652;;;;0.14609286322143622;0.15146768030683766;-0.44314332172909987;-0.16104291586136849;-0.7257566814248145;-0.28597685947940865;-0.9902731232672767;-0.21658806338917366;;;;-0.44373878192394817;-0.17574799926881593;-0.9079534518752505;-0.1201016018671065;-0.0054390413444104216;0.10680350491686946;0.5808655322915055;1.0056720265567543;0.02748395415417276;;;;0.20158622198850384;;-0.1422230365886427;0.1102872414375508;-0.6681476824125163;-0.28927981856844565;0.004609231316670905;0.9545699622579611;-0.19673858781897072;0.45195567169677814;0.24406349121244883;0.29563526212740415;-0.3845921261956523;-0.07017824918952167;0.27551107134083075;0.38084613501409675;;0.31679302066951914;1.3737142387456942;2.5071545408772624;-0.13048745693686442;0.0799800455683923;0.15865531798187402;-0.04550337993391671;-0.55072186081434;0.3854620743657731;0.265131213759252;-0.03137334510279318;0.08606677777325385;-0.1222860559260707;0.5855613719212646;-0.17617048707456673;-0.22452649003794428;0.1235515999968615;-0.2961772612727113;-0.151062230884657;0.5134948683232907;-0.03909023429384931;;;0.5828636735807482;0.008031945487127028;
Canada;America;2006;2000;0.22145059893689564;0.07520780006808506;0.053679710962457355;-0.15557856585055066;-0.11381175712151019;-0.08729246091351191;0.24063244952561724;-0.24063244919774648;0.10454623520476262;-0.2252767125386494;-0.7634461266777266;0.9276101453714479;0.12797713047654127;-0.09925972643643559;;0.4301497221585294;0.7581324086646768;1.5115234052717155;-0.5195028560778856;0.13720096345764887;;;;0.14037799358768804;0.15549345635983555;-0.5270852963957045;-0.15732854097036483;-0.7232523998422923;-0.3037576214642225;-1.0166583652096384;-0.22063343098747762;;;;-0.5048363042423226;-0.17615010742747175;-0.9398348377101026;-0.11323055523579748;0.04570346804879389;0.1076925580777015;0.5607809906510663;1.0575438427341393;0.04727388256211901;;;;0.14039478253777424;;-0.1319564120665681;0.26667310003016675;-0.6810757057450048;-0.27860469110850405;0.028029650503902905;1.0251010701386618;-0.22181455795385316;0.2668673821219827;0.14910256047392106;0.25959401569236223;-0.3858969872234695;-0.06580529715425999;0.3190525056442086;0.35164757118775697;;0.321140374153141;1.3576672211148215;2.4342168944665823;-0.11871485334319236;0.2015009214504065;0.1895059663825897;-0.048537545819975096;-0.6005925356399237;0.29119363509527924;0.19993810150839084;-0.144293416100277;0.0020752668700375044;-0.11988268420638921;0.48104648338788264;-0.18568078660437257;-0.16021756508058316;0.15399961461567743;-0.2962231372973405;-0.14931288490281652;0.5450585665610804;-0.026685367174895176;;;0.6664085002075186;0.02693322360287821;
Canada;America;2007;2000;0.251879896111433;0.08064909322738838;0.10855447193616254;-0.13604067554821087;-0.10770026114851197;-0.05917520782589165;0.3039006625121468;-0.3039006625965003;-0.007895747972858348;-0.2022445389657868;-0.7529403327758041;1.0307538208722138;0.010207680772264815;-0.06857543466174286;;0.4631526898427439;0.8267724706050423;1.5241324033262185;-0.4984424768891883;0.19893657995993697;;;;0.15956268479219934;0.19205486013491346;-0.5922915447470987;-0.15466934668690338;-0.722318281800843;-0.3335457631366454;-1.020754252876848;-0.2092394327244758;;;;-0.24726340112639325;-0.1657664792077049;-0.9645424145946229;-0.1147584809932595;-0.006076887902831413;0.05988522322994429;0.5860254023076797;1.0518330692302524;0.0811113925049116;;;;0.10959955291030347;;-0.139111781087624;0.07720779685540838;-0.726722547263328;-0.44682355363378745;0.06655744963520288;1.0918519221603893;-0.30495082646509375;0.5431851396094352;0.304066275367773;0.29230079068562254;-0.3812136459059609;-0.06303684351822934;0.34153907826676433;0.31089454989276866;;0.29974477519719145;1.2642602201118593;2.2275160921545893;-0.12579832212791342;0.07007541266927889;0.10600233691571755;-0.033643402319897264;-0.5376380710145643;0.3094028372365558;0.31418767786239254;0.02049141997491978;0.09760653716993126;-0.11663065946255369;0.5352112506133608;-0.20560843097810727;-0.11139156212560235;0.18605549604671096;-0.2961858210042927;-0.14762088806602658;0.67246435569651;0.00677002461805898;;;0.8376262622412507;0.06233613220394176;
Canada;America;2008;2000;0.2106208902469724;0.02752652135241334;0.0640398545688639;-0.1274530327550598;-0.10753970082904847;-0.041070123013579554;0.306403859979877;-0.30640386014665816;-0.10286582280541118;-0.21875548135633502;-0.8769825284545455;0.8980056430851863;-0.018512794953875193;0.17938723876453033;;0.5092466194854427;0.9622225198424683;1.5929957536887664;-0.485510417042467;0.23374228487044724;;;;0.11014303300181216;0.2218041118718047;-0.5797524180895561;-0.15443445449936213;-0.7203950249770493;-0.36833401605689725;-1.031862169273613;-0.20648959262816224;;;;-0.35874651595110646;-0.1578096374595454;-0.9642226390694523;-0.12208290582856864;-0.10688644723566534;-0.011424784839805392;0.7059055086065011;1.0502907246655824;0.09989475165421208;;;;-0.03043436385200498;;-0.1379795692352774;0.3024856783832274;-0.6997233353259098;-0.6375908022537794;0.07872732772254849;1.0842171166500887;-0.496433966516608;0.2383485758253278;0.47017366393090854;0.22794525287323425;-0.3727520498938434;-0.06341195205748792;0.3343381924233849;0.261480315271627;;0.2844029268156346;1.2135845790936362;2.0757906339689938;-0.12482386336478112;0.08783699699255854;0.07893125051917571;-0.007606573349992736;-0.38955939706254455;0.40518406698257986;0.16420704430583838;-0.20483405879671027;-0.06134495360300319;-0.11425847568059594;0.44764151656438733;-0.21923119383770623;-0.17966688122766977;0.22111185256031093;-0.2960623027020161;-0.14571202645979808;0.7316974308932219;0.025155491701857116;;;0.8877007988287299;0.0767993311838698;
Canada;America;2009;2000;0.11842683852549331;0.03731834621601422;0.0616406310086897;-0.13479363736539093;-0.11140925454690918;-0.030296829026552497;0.3450790133530019;-0.34507901335499486;-0.07007635395814016;0.01878753427202415;-0.5202214158266393;0.9190896951558275;-0.18829478643813388;-0.15638033898989445;;0.4903407878990354;0.9934380546218269;1.7386477987005686;-0.4812632723172415;0.1993777072599152;;;;0.1257707835699265;0.1924530738289226;-0.4939207088428553;-0.14311359876492136;-0.6623992408740531;-0.21074224431754907;-0.9912578288832444;-0.20033713865507535;;;;-0.3711995036501964;-0.1457667099781811;-0.8791988730829717;-0.13206004590619014;-0.16078337148533972;0.008621249821401047;0.9255270901968425;1.0269274559213215;0.07379517527919056;;;;0.03150977736406327;;-0.14702729930391673;0.2693371997642062;-0.6486591764028593;-0.5391991062164607;0.03631508638618665;0.9861530096335867;-0.481732900174217;0.23655319381114703;0.37276604687460824;0.11020151363522475;-0.41204264140861613;-0.07205179212302908;0.3270549156802074;0.32519985063474716;;0.29906485808366046;1.3237521256492277;2.339600569242661;-0.13563244399316496;0.024646824366509446;0.09704505973407243;-0.01309991551332228;-0.35080190311870174;0.5367779784752204;0.14152281442496364;-0.2176201169060466;-0.05320824747129922;-0.116697664797507;0.4666513705185738;-0.23984844243170086;-0.1819351711647271;0.23224886184901716;-0.29624043032878067;-0.14367343158608378;0.655445880778298;0.0032534991457434767;;;0.7031692815350574;0.040841352674651867;
Canada;America;2010;2010;0.10687649084533903;0.06664623704281038;0.11566324495516646;-0.17333512254436192;-0.1514947805846054;-0.025655908334294913;0.3048533211203822;-0.3048533212047371;0.061335611756126854;0.1172942482332117;-0.5822537048426791;0.9349935532051261;-0.13869251789062226;-0.2555088980062183;;0.5178176761724474;1.0836030542985953;1.6705703561877303;-0.31484816172780306;0.30755445654767993;;;;0.022855294187897314;0.28690760441039453;-0.20749946870060404;0.002289277697348753;-0.6493135567623751;-0.2668404438924364;-0.995425020332563;-0.1913378499485563;;;;-0.3933577559940505;-0.14950659491783613;-0.8779431361270638;-0.13784959341427225;-0.2364184077266547;-0.08044597316881613;1.138795647673388;0.8906034400332189;0.07988824708808974;;;;-0.12112066773633862;;-0.15196289882608408;0.2585046058757786;-0.5522614823921632;-0.6396745451637895;0.009991753520124233;0.7835903844399055;-0.47704867681325663;0.16768863520509997;0.4613598356840021;0.2761926776442908;-0.40520285446705934;-0.07301547665357688;0.303326148676633;0.22970155702838882;;0.38979053576745576;1.6549764623484629;2.659141745187432;-0.1424924046312941;-0.06537341065525125;-0.003729789348038356;-0.01076105150074568;-0.32910757799255436;0.4254380395473033;0.10565310244879048;-0.2709845432726845;-0.11070914873280827;-0.11388967831701298;0.42769151202082845;-0.2787088908395789;-0.21862343343280713;0.2502744384993261;-0.29613195653335805;-0.141671787712403;0.749490754924787;0.029736708828420014;;;0.6166009473313263;0.03416720382488972;
Canada;America;2011;2010;0.17132432566043404;0.06831486948465176;0.11993009886941398;-0.16609656007092646;-0.14212926213714752;-0.06693532297862172;0.32409279299063154;-0.32409279307501593;-0.03217945081709768;0.08452332232800638;-0.76095660381762;1.0107283643221014;-0.003980796311817502;-0.12806575095188452;;0.5485341262506743;1.1121058611574943;1.630700009642328;-0.31770114143806033;0.3419382153199648;;;;0.08590691864297499;0.31757758857310747;-0.19315473909593234;-0.1797130137968517;-0.7849466695746877;-0.5355878449901237;-1.0247142164951595;-0.19473158749503203;;;;-0.6161553416231585;-0.1513272688103464;-0.9031781984812868;-0.12811229110839306;-0.15753588177642686;-0.07589156776351731;1.1420259498205318;0.9122387324132419;0.10326634455172988;;;;-0.05267601302784768;;-0.14107744405117903;0.36337267255299593;-0.567138783738868;-0.7760506061687648;0.021263262297985266;0.7931794469628267;-0.6028295526012437;0.048846938872790964;0.4894989441065563;0.2387223295203353;-0.4154062851795481;-0.06700506454509815;0.32609680907689925;0.19052461008590837;;0.389144271465599;1.604458214062345;2.514887958381372;-0.12932615914546491;0.06223066639405866;0.019638095122310198;-0.015509047197164418;-0.4051801622339352;0.2905994457603127;0.07078398445614774;-0.3383286196188261;-0.16100640310200842;-0.11119611258304281;0.35576234766682324;-0.27738546980877615;-0.24520298605537064;0.2828397559219035;-0.29603175033531554;-0.13989656857429805;0.8107957779448522;0.0499153346882322;;;0.651226578867957;0.04657030526891451;
Canada;America;2012;2010;0.06920834122938796;0.08932172687458156;0.13703422719503672;-0.18392559175532663;-0.1597397447277537;-0.07153451433226994;0.2894130554921866;-0.2894130558237915;0.027908989154287314;0.14637673557745523;-0.7900493984735563;0.9937855083441854;-0.2045878945120872;-0.10606861978825174;;1.186484243737455;1.288005696860935;1.7906691126375052;-0.21004357368477844;0.36505581929286857;;;;0.005061352653914135;0.33421832174334654;-0.060200118336598885;-0.18935833038618188;-0.8207596551226406;-0.6077656464130066;-1.011640189350486;-0.1938735218163577;;;;-0.724801678662261;-0.16011846844853928;-0.9015537036304063;-0.13434537839412083;-0.26225869943426017;-0.12323855893915794;1.368665232556094;0.8159971739627851;0.07716207191010281;;;;-0.023838056387741266;;-0.14644852478406192;0.3542665836378434;-0.5411129599166875;-0.8124662323880144;-0.0016153898635681671;0.6951091111478295;-0.6411426295261314;0.038156366882186585;0.47802569284932983;0.19251473921415818;-0.400009633264155;0.08835985685156399;0.33533341669045963;0.17594746601439665;;0.4948419838284781;1.9609026622158257;2.9841521700216727;-0.13615145904454157;-0.05195922836225585;-0.034267435621527474;-0.009455195773870335;-0.3833011764141402;0.2931336213981937;0.05533745517506451;-0.3650560860379514;-0.18028609853643507;-0.1091515483406422;0.2979403634071273;-0.2928719462403241;-0.27639572118855277;0.30780319182231985;-0.2960056890498713;-0.1379037603462004;0.7258752313681426;0.03892666873602531;;;0.5250718737595831;0.03085695595584551;
Canada;America;2013;2010;0.13250338868302086;0.10471526908312721;0.09517449698263529;-0.1592781920029105;-0.12953836530960577;-0.06194687463914333;0.32161376987635;-0.3216137699607313;0.004455232564224989;0.15618210630714435;-0.835851306189665;0.7892641678096399;-0.0025586078797493364;0.008488418543011307;;0.6015159275073955;1.294822114243173;1.665536860391665;-0.12023776482059335;0.41006981010000865;;;;-0.036535231966781836;0.3776286465615018;0.03905338585316933;-0.18356303368866433;-0.7947515912100548;-0.611679222311238;-1.0376492540017854;-0.20191698795556615;;;;-0.7322228526017871;-0.17268587714928021;-0.9409333100166974;-0.13886795997655885;-0.28695063751163963;-0.1744266632021367;1.5578980951032997;0.758131511536582;0.07272920614313579;;;;-0.12219248042175018;;-0.15119032134199864;0.315983445799811;-0.5117668599040643;-0.8579993328218175;-0.0036288073616367526;0.6508375288627503;-0.6628370359010515;0.06122634775985368;0.5156238266851079;0.29480619518109535;-0.3951443994364062;-0.06958677910870721;0.3460332512976216;0.10689682473169194;;0.5418148094103201;2.1641095174362777;3.11087476680803;-0.14248110938431632;-0.10110712853507567;-0.09846161911201039;-0.019311520727861128;-0.40633630173544777;0.17430989405029926;0.05809159425750977;-0.3524172711987328;-0.18716136177337125;-0.10689173859679521;0.24531579244119756;-0.30997007211637817;-0.2657024348216763;0.3310105393370155;-0.29611987366441783;-0.13594598047313594;0.7177848600706309;0.04388823277384831;;;0.5106694152362808;0.033900313450712254;
Canada;America;2014;2010;0.09317715245440612;0.0851675048693242;0.04799369025884345;-0.1651892185330052;-0.138182712826838;-0.08176724035356842;0.33268109781301225;-0.33268109806225976;-0.02957206037391235;0.09109112540729238;-0.7857486080636096;0.7554758214244112;0.02676466727654873;0.02887399370955121;;0.5820165947913023;1.1461049024558663;1.5301404848603797;-0.17440541840441018;0.38093654335194305;;;;0.03552034992783252;0.34852868844481094;-0.07601512025295161;-0.18443964948671568;-0.8178735281054124;-0.6439754513931557;-1.0256967564541912;-0.19874150165566198;;;;-0.7282846169832167;-0.1734085413879028;-0.9526633298791618;-0.011334392007518807;-0.16128197733247102;-0.12483031931888308;1.4169479416702995;0.797959335920896;0.5603597221675672;;;;-0.6059596421634041;0.8344783149303054;0.0202038500816494;-0.06541155685894208;-0.47285102579548627;-1.2894590092445801;0.35912603429846657;0.7393037556699947;-0.6601136740304709;0.43408628492924256;1.0106697033638796;1.0349167959688468;-0.40443697772410236;0.09543127175292591;0.39710197918089796;0.11576583366364313;;0.5889791175523945;2.2422636615566374;3.236103907021886;-0.1408267260517825;-0.1659672841365853;-0.11672246621072878;-0.0291427533987491;-0.5294747208014708;0.06347202201455146;0.2379731740564015;-0.10097314478139884;-0.0383652050344424;-0.10643439672876848;0.3322407997601953;-0.3179126499457334;-0.19250210481163174;0.3684312461404818;-0.2960846465742082;-0.13406554844865706;0.6920650286729174;0.5474199470012342;;;0.5417654635087215;0.4673792796086919;
