zone;continent;year;decade;Brevpct_nb;Brevtech_nb;Brevtic_nb;Brevtriad_%brev;Brevtriad_nb;CBPRD_$;CBPRDciv_%cbprd;CBPRDdef_%cbprd;CBPRDdeveco_%cbprdciv;CBPRDenssoc_%cbprdciv;CBPRDrechnonor_%cbprdciv;CBPRDsantenv_%cbprdciv;CBPRDspace_%cbprdciv;CBPRDuniv_%cbprdciv;Cher_nb;DIRDES_$;DIRDES_%dird;DIRDES_%pib;DIRDEScher_%cher;DIRDEScher_etp;DIRDEScher_nb;DIRDEScherfme_%cher;DIRDEScherfme_nb;DIRDESentr_%dirdes;DIRDESper_etp;DIRDESpers_%pers;DIRDET_$;DIRDET_%dird;DIRDET_%pib;DIRDETcher_%cher;DIRDETcher_etp;DIRDETcher_nb;DIRDETcherfme_%cher;DIRDETcherfme_nb;DIRDETentr_%dirdet;DIRDETper_etp;DIRDETpers_%pers;DIRDE_$;DIRDE_%dird;DIRDE_%pib;DIRDEaero_%dirde;DIRDEcher_%cher;DIRDEcher_etp;DIRDEcher_nb;DIRDEcherfme_%cher;DIRDEcherfme_nb;DIRDEelec_%dirde;DIRDEensup_%dirde;DIRDEentr_$;DIRDEentr_%dirde;DIRDEgov_%dirde;DIRDEmanuf_%dirde;DIRDEper_etp;DIRDEpers_%pers;DIRDEpharma_%dirde;DIRDErm_%dirde;DIRDEserv_%dirde;DIRDEtic_%dirde;DIRDISBL_%dird;DIRD_$;DIRD_$pers;DIRD_%pib;DIRDciv_%pib;DIRDensup_$;DIRDensup_%dird;DIRDensup_%pib;DIRDentr_$;DIRDentr_%dird;DIRDentr_%pib;DIRDgov_$;DIRDgov_%dird;DIRDgov_%pib;DIRDrm_$;DIRDrm_%dird;DIRDrm_%pib;Empltot_nb;Exportaero_%export;Exportelec_%export;Exportpharma_%export;PIB_ind;PPA_$;Pop_nb;RDcher_1kemp;RDcher_etp;RDcherfme_%cher;RDcherfme_nb;RDpers_1kemp;RDpers_etp;Rechfond_%pib
Allemagne;Europe;2023;2020;0.3792533403557227;1.0960908139413568;0.34958419055275414;1.220974670469331;1.0749005866902313;1.8347829666826139;0.2056007764996502;-0.2056007764189983;0.08855505913130693;-0.027866717197424073;-0.308275048467098;-0.35276993058531453;0.1221208292477034;0.26379891790684556;-0.35912648760668636;2.043108490049774;-0.5744638206078118;0.969002937407005;-0.909697320594433;1.4664857546578272;-0.3704479710368473;0.08446427364076109;-0.3673800048831175;0.0038196723411486576;1.4863429907272907;-0.9424970420494718;1.2576756696592895;-0.5196785662915823;1.2402140263918673;-0.5879545758891772;0.699328829378907;-0.293706197030064;0.03814266142408828;-0.2839816666808946;-0.636985079220836;0.9158905962984735;-0.5544000976851924;1.1130408326143961;0.7447556001077849;1.3664572702031632;0.8600517762550108;1.005506526403172;1.1845461604242522;-0.1983486859889349;-0.16405658347918797;-0.3413738919440359;0.1340111762097256;-0.10221439014333793;0.4528979583227727;0.4149074497247269;0.10765963453408742;1.5782977291483564;0.948932264424073;0.9694773437476011;-0.3151494035125725;-0.6375370785786241;-1.5178521656133472;-0.21757964388380852;0.050914837546758546;1.2120531489007762;2.761728982560353;1.5531624348088078;0.47850218735552175;-0.2369954813617981;-0.6822066463918843;-0.676513708758259;0.31506605434543555;0.8034164855613657;0.7107534963125895;0.6438641378409777;-0.21311031125270438;1.1432442700265784;-0.03699184630308201;-0.735623910762764;-0.38205516202216416;0.16605329942224983;0.6022278406123937;0.42527984255116197;1.5834408690596418;0.7942247020396478;-0.2988781915102909;0.12732860590116568;1.2065022138135786;1.0948149091801214;0.026695472248160768;-0.4228544755906821;1.4479061887363611;1.0899894230582092;0.6621524822910991
Allemagne;Europe;2024;2020;-0.2459550268130634;-0.28095704923538023;-0.24250554949988803;-0.3260351732587208;-0.3193195782223827;1.7562694376417;-0.06766703391795377;0.06766703416388677;-0.1854635680865823;-0.0942549602361893;-0.25927343054099067;-0.36139979677922895;0.19713093137888135;0.421849670575774;-0.3591349303924643;-0.34801707727390724;-0.05795299314287784;-0.08233781533380446;-0.16954867817887986;-0.3473107509951735;-0.370708821141801;0.08407128992623304;-0.367727062119238;-0.25494968742211527;-0.35275088954524764;-0.15261390273303838;-0.3325642552434725;-0.16829247337101355;-0.09801000886299988;-0.12147227981923056;-0.27996436652497503;-0.2937477889457579;0.03896915829573512;-0.28397701242059253;-0.32075486872177256;-0.3005158199683425;-0.11902242902140656;-0.2906161117336154;0.14890134468873;-0.21108725163665998;-0.4834114219561138;0.09101871801074138;-0.3362600320581869;-0.33145505884072307;-0.09875512241181096;-0.3833584989423537;-0.29744414007464354;-0.3231380218581673;-0.27751331039211197;0.17457316720891644;-0.27276947034018834;0.06642575130165897;-0.27231477517763286;0.18504958819686004;-0.3392804226410792;-0.26045227814080574;-0.03290333676125173;-0.255736575113005;-0.276078235198731;-0.2951911920679357;-0.35686391587573874;-0.15962287779052114;-0.19331328678868945;-0.2653118860207767;-0.3086167799098797;-0.3603450643740661;-0.3075675434888418;-0.037030540563576964;-0.23678943443352393;-0.3451891449318632;-0.0860139302100384;-0.08428889370307052;-0.26975929178473784;-0.2565067638877674;-0.2317182999196311;0.1667452817904949;-0.31428388151282854;-0.3814956538485901;-0.5022786726991482;0.8564135502812755;-0.29885007782692813;0.12840976084593425;-0.1005853678056394;-0.348644692298228;0.026703275233563004;-0.4228679015113104;0.006252963159318141;-0.28751061600614636;-0.10796841450641914
Argentine;America;1981;1980;-0.2609872396020704;-0.30076661912762964;-0.24836636532057288;-0.32629713957825157;-0.3195945049677364;-0.33910279035337126;0.4045789313798051;-0.4045789314231047;-0.10280757913902318;-0.1839394917929086;-0.22379821001074116;-0.24125360911193772;-0.337770410517924;-0.0013104310598867032;-0.35913494897258;-0.3480170952788323;-0.057952996141119525;-0.08233781959361322;-0.1695486869506082;-0.3473107689635562;-0.37070884032070045;0.08407129427572443;-0.36772708114387403;-0.254949700612129;-0.3527509077950801;-0.1526139106286334;-0.3325642724489344;-0.1682924820777512;-0.0980100139336214;-0.12147228610369028;-0.2799643810091419;-0.2937478041430206;0.038969160311833825;-0.2839770271123568;-0.3207548853162669;-0.3005158355157544;-0.11902243517912141;-0.2906161267688586;0.148901352392253;-0.21108726255741767;-0.48341144696576716;0.09101872271966317;-0.33626004945485244;-0.33145507598879975;-0.09875512752098145;-0.3833585187756938;-0.2974441554631397;-0.3231380385759558;-0.2775133247494717;0.17457317624059054;-0.27276948445212196;0.06642575473824515;-0.2723147892660425;0.18504959777053964;-0.339280440194007;-0.26045229161550015;-0.032903338463530586;-0.25573658834372903;-0.276078249481846;-0.2951912073398739;-0.3568639343383617;-0.15962288604873076;-0.1933132967898977;-0.2653118997468866;-0.3086167958764008;-0.36034508301678886;-0.30756755940107994;-0.03703054247937982;-0.2367894466840033;-0.345189162790483;-0.08601393466003375;-0.08428889806381981;-0.26975930574093754;-0.25650677715833753;-0.2317183119077516;-0.23601085999892915;-0.31428389777254145;-0.3814956735855544;-0.5022786986849129;0.049272192420787043;-0.2973557364903329;-0.1712618907663413;-0.10058537300949903;-0.3486447103356233;0.026703276615077026;-0.42286792338869916;0.006252963482819893;-0.28751063088072426;-0.10796842009224625
Argentine;America;1982;1980;-0.2609872396020704;-0.30076661912762964;-0.24836636532057288;-0.3262848091325538;-0.3195815651841509;-0.33910277922623994;0.4045789181041759;-0.4045789181474755;-0.10280757576555213;-0.1839394857572199;-0.22379820266715053;-0.2412536011955753;-0.33777039943451265;-0.0013104310168869434;-0.3591349371881245;-0.3480170838591919;-0.05795299423948197;-0.0823378168918256;-0.1695486813871314;-0.3473107575670928;-0.37070882815646566;0.08407129151705552;-0.36772706907748115;-0.25494969224635056;-0.35275089622010697;-0.15261390562084495;-0.3325642615363543;-0.16829247655549479;-0.09801001071757504;-0.1214722821177659;-0.2799643718225457;-0.2937477945041428;0.038969159033121356;-0.2839770177940917;-0.3207548747911936;-0.30051582565479407;-0.11902243127358506;-0.2906161172327418;0.14890134750628642;-0.21108725563091704;-0.48341143110337137;0.09101871973302517;-0.3362600384210012;-0.33145506511261624;-0.09875512428048533;-0.3833585061963795;-0.2974441457029718;-0.32313802797268304;-0.27751331564330306;0.17457317051224294;-0.27276947550161507;0.06642575255858721;-0.2723147803304557;0.1850495916984245;-0.3392804290610464;-0.2604522830691628;-0.032903337383858644;-0.2557365799521301;-0.27607824042276713;-0.295191197653633;-0.35686392262842603;-0.1596228808109537;-0.19331329044662218;-0.26531189104108877;-0.30861678574962;-0.36034507119262477;-0.30756754930872826;-0.03703054126428009;-0.23678943891412543;-0.34518915146363693;-0.08601393183762009;-0.08428889529801055;-0.2697592968892049;-0.25650676874146605;-0.2317183043042751;-0.23601085225459936;-0.3142838874598035;-0.3814956610673665;-0.5022786822034176;0.049272190803996585;-0.2973557267330664;-0.16870546528117428;-0.10058536970894627;-0.3486446988953887;0.026703275738850486;-0.4228679095129451;0.0062529632776386086;-0.28751062144650946;-0.10796841654943025
Argentine;America;1983;1980;-0.2609872396020704;-0.30076661912762964;-0.24836636532057288;-0.326290356434002;-0.3195873844543725;-0.3391028163532377;0.4045789623998925;-0.404578962443192;-0.10280758702153961;-0.18393950589601352;-0.22379822716991454;-0.24125362760946056;-0.3377704364156336;-0.0013104311603607584;-0.3591349765083626;-0.348017121962181;-0.05795300058452195;-0.0823378259066616;-0.16954869995033375;-0.34731079559274913;-0.3707088687438825;0.08407130072168267;-0.3677271093384371;-0.25494972015976575;-0.35275093484138215;-0.15261392232992693;-0.33256429794747616;-0.1682924949811604;-0.09801002144829644;-0.12147229541727692;-0.2799644024747174;-0.2937478266654059;0.03896916329969766;-0.2839770488855919;-0.3207549099093531;-0.3005158585570617;-0.11902244430487179;-0.29061614905113015;0.14890136380889535;-0.2110872787420106;-0.4834114840301423;0.09101872969829827;-0.33626007523675877;-0.33145510140229656;-0.09875513509278623;-0.38335854816875864;-0.2974441782689335;-0.3231380633517645;-0.2775133460271184;0.1745731896255564;-0.2727695053660465;0.06642575983127535;-0.2723148101451044;0.18504961195875913;-0.3392804662074943;-0.2604523115850344;-0.03290334098631256;-0.2557366079516984;-0.2760782706494619;-0.2951912299729285;-0.3568639617000199;-0.15962289828742013;-0.19331331161171586;-0.2653119200890193;-0.3086168195388291;-0.3603451106453555;-0.3075675829830607;-0.03703054531860494;-0.23678946483924757;-0.3451891892570071;-0.08601394125493911;-0.08428890452646227;-0.269759326424064;-0.25650679682535926;-0.23171832967417913;-0.23601087809447718;-0.31428392186948073;-0.38149570283579015;-0.502278737195888;0.04927219619861035;-0.29735575928934743;-0.16652185184592744;-0.10058538072163334;-0.34864473706709287;0.026703278662484613;-0.42286795581104974;0.006252963962250378;-0.28751065292488964;-0.10796842837045739
Argentine;America;1984;1980;-0.2606934609676509;-0.30074151558555295;-0.24836636532057288;-0.32631805683380294;-0.3196164561781452;-0.3391028050804569;0.4045789489504909;-0.4045789489937905;-0.10280758360391132;-0.18393949978132026;-0.22379821973019948;-0.24125361958947633;-0.337770425187145;-0.0013104311167981505;-0.35913496456965355;-0.3480171103930624;-0.05795299865799277;-0.08233782316950869;-0.16954869431403344;-0.34731078404711085;-0.3707088564204231;0.08407129792690395;-0.36772709711410023;-0.2549497116844829;-0.3527509231148976;-0.1526139172565887;-0.3325642868920551;-0.16829248938661998;-0.09801001819015338;-0.12147229137917849;-0.2799643931678724;-0.29374781690035917;0.0389691620042474;-0.28397703944535474;-0.32075489924651107;-0.30051584856702557;-0.11902244034821366;-0.2906161393901897;0.14890135885897351;-0.2110872717248451;-0.4834114679601147;0.09101872667256646;-0.3362600640584792;-0.33145509038374854;-0.0987551318098734;-0.3833585354247865;-0.2974441683810091;-0.3231380526096993;-0.2775133368017539;0.17457318382222717;-0.27276949629838126;0.0664257576230866;-0.2723148010925546;0.18504960580716265;-0.339280454928808;-0.26045230292682914;-0.032903339892508175;-0.25573659945025706;-0.27607826147180353;-0.29519122015989885;-0.35686394983680614;-0.15962289298108281;-0.19331330518540957;-0.2653119112692663;-0.3086168092794931;-0.3603450986664181;-0.30756757275860436;-0.037030544087600065;-0.23678945696766535;-0.3451891777818973;-0.08601393839558126;-0.08428890172444975;-0.2697593174564661;-0.2565067882983146;-0.23171832197117642;-0.23601087024877748;-0.3142839114217535;-0.3814956901537445;-0.5022787204986568;0.04927219456065679;-0.2973557494043624;-0.1638589086322118;-0.10058537737787775;-0.34864472547711045;0.026703277774788634;-0.42286794175366793;0.006252963754383359;-0.28751064336718507;-0.10796842478126747
Argentine;America;1985;1980;-0.2609872396020704;-0.30060972198965;-0.24836636532057288;-0.3415700554507779;-0.33543398305052297;-0.3391027861534764;0.4045789263689678;-0.4045789264122672;-0.1028075778657189;-0.18393948951476013;-0.22379820723892987;-0.24125360612393582;-0.33777040633453104;-0.0013104310436566023;-0.35913494452458056;-0.348017090968531;-0.05795299542335341;-0.08233781857383342;-0.16954868485069438;-0.3473107646620031;-0.3707088357293548;0.08407129323447499;-0.36772707658945847;-0.25494969745449664;-0.35275090342614907;-0.15261390873846203;-0.3325642683300211;-0.16829247999339586;-0.09801001271973653;-0.12147228459921779;-0.27996437754169506;-0.2937478005048616;0.03896915982918851;-0.28397702359521193;-0.32075488134361674;-0.3005158317937712;-0.1190224337049911;-0.2906161231694862;0.14890135054806286;-0.2110872599430355;-0.4834114409785643;0.0910187215923677;-0.33626004529016595;-0.33145507188362433;-0.0987551262978681;-0.38335851402767807;-0.29744415177920025;-0.3231380345737895;-0.27751332131238177;0.17457317407844683;-0.2727694810737861;0.06642575391554129;-0.27231478589333813;0.1850495954786421;-0.339280435991912;-0.26045228838971657;-0.03290333805601239;-0.25573658517635095;-0.27607824606253;-0.29519120368383794;-0.35686392991848953;-0.1596228840717511;-0.1933132943956517;-0.2653118964609154;-0.30861679205408465;-0.36034507855380166;-0.3075675555917589;-0.03703054202074489;-0.23678944375129157;-0.3451891585152067;-0.08601393359472409;-0.08428889701987527;-0.26975930239988366;-0.2565067739814204;-0.23171830903784738;-0.2360108570758604;-0.3142838938800365;-0.3814956688606106;-0.5022786924640332;-1.207982327115995;-0.29735573280748856;-0.16114270655422186;-0.10058537176371755;-0.3486447060175488;0.026703276284348543;-0.4228679181513469;0.006252963405374971;-0.2875106273198145;-0.10796841875502339
Argentine;America;1986;1980;-0.2609872396020704;-0.30076661912762964;-0.24836636532057288;-0.3414623594362117;-0.33532280795081554;-0.33910278785407116;0.4045789283979243;-0.40457892844122373;-0.10280757838129718;-0.1839394904372136;-0.22379820836127412;-0.2412536073338186;-0.337770408028444;-0.001310431050228392;-0.35913494632563636;-0.3480170927138309;-0.057952995713986724;-0.08233781898675618;-0.16954868570097814;-0.34731076640376074;-0.3707088375884534;0.08407129365609112;-0.3677270784336036;-0.2549496987330651;-0.352750905195189;-0.15261390950381823;-0.33256426999782535;-0.1682924808373798;-0.0980100132112551;-0.12147228520839926;-0.27996437894571174;-0.293747801978002;0.0389691600246182;-0.283977025019352;-0.32075488295219706;-0.300515833300853;-0.11902243430188661;-0.2906161246269212;0.14890135129480064;-0.21108726100163455;-0.48341144340286457;0.09101872204882505;-0.33626004697650436;-0.33145507354586595;-0.09875512679312341;-0.3833585159502146;-0.2974441532708777;-0.32313803619432135;-0.2775133227041065;0.17457317495392838;-0.2727694824417205;0.06642575424866534;-0.2723147872589922;0.18504959640666274;-0.3392804376933977;-0.26045228969588047;-0.03290333822102209;-0.2557365864588656;-0.2760782474470578;-0.2951912051642169;-0.35686393170815617;-0.1596228848722572;-0.19331329536511463;-0.26531189779145004;-0.3086167936017927;-0.36034508036092616;-0.307567557134205;-0.03703054220645243;-0.23678944493878665;-0.34518916024632446;-0.08601393402608253;-0.08428889744258267;-0.269759303752722;-0.25650677526779764;-0.23171831019991085;-0.23601085825945084;-0.3142838954561649;-0.381495670773805;-0.5022786949829524;-1.2079819301052885;-0.2973557342987226;-0.15906561084752366;-0.1005853722681515;-0.3486447077659962;0.026703276418265025;-0.42286792027202247;0.006252963436733479;-0.28751062876167555;-0.10796841929648318
Argentine;America;1987;1980;-0.2609872396020704;-0.3006411014172459;-0.24836636532057288;-0.34266108122978484;-0.3358785834117704;-0.33910280015662564;0.404578943075935;-0.40457894311923437;-0.10280758211112744;-0.18393949711048696;-0.22379821648061066;-0.24125361608643214;-0.33777042028266;-0.0013104310977704646;-0.35913495935495193;-0.3480171053397939;-0.05795299781650523;-0.0823378219739493;-0.16954869185215715;-0.3473107790040984;-0.37070885103766654;0.08407129670617418;-0.3677270917746393;-0.2549497079825691;-0.3527509179928933;-0.15261391504060826;-0.3325642820631643;-0.16829248694298404;-0.09801001676703103;-0.12147228961537986;-0.27996438910274124;-0.2937478126350902;0.03896916143840845;-0.2839770353219591;-0.32075489458909473;-0.30051584420348365;-0.1190224386199873;-0.29061613517039314;0.1489013566969001;-0.21108726865982147;-0.4834114609408969;0.0910187253509589;-0.3362600591759251;-0.33145508557096354;-0.09875513037593187;-0.3833585298583545;-0.29744416406206853;-0.32313804791767914;-0.2775133327722124;0.17457318128739444;-0.2727694923377212;0.06642575665857317;-0.27231479713849666;0.18504960312021046;-0.33928045000239737;-0.26045229914501683;-0.03290333941474602;-0.25573659573691765;-0.27607825746309955;-0.2951912158736714;-0.35686394465508;-0.1596228906633309;-0.19331330237846703;-0.2653119074168917;-0.3086168047983238;-0.3603450934341451;-0.3075675682926702;-0.03703054354991017;-0.23678945352944164;-0.3451891727696909;-0.08601393714664406;-0.08428890050056034;-0.26975931353951427;-0.25650678457379184;-0.23171831860658645;-0.23601086682185893;-0.314283906858297;-0.38149568461436145;-0.5022787132054833;-1.2079803420745698;-0.29735574508670565;-0.1572015505979227;-0.10058537591736075;-0.3486447204147289;0.02670327738705244;-0.42286793561355257;0.006252963663589246;-0.28751063919248093;-0.10796842321354733
Argentine;America;1988;1980;-0.2609872396020704;-0.30076661912762964;-0.24836636532057288;-0.3424920245445681;-0.3357461669987716;-0.3391027918057012;0.4045789331125605;-0.4045789331558598;-0.10280757957933367;-0.18393949258069586;-0.2237982109692377;-0.2412536101451933;-0.3377704119645476;-0.0013104310654990972;-0.3591349505107049;-0.348017096769341;-0.05795299638932413;-0.08233781994625464;-0.16954868767676165;-0.34731077045104;-0.3707088419083948;0.08407129463579008;-0.36772708271879795;-0.254949701704043;-0.35275090930586317;-0.15261391128225746;-0.3325642738732609;-0.16829248279852446;-0.09801001435338463;-0.12147228662393918;-0.2799643822081905;-0.29374780540110157;0.03896916047873332;-0.2839770283285909;-0.3207548866900154;-0.3005158368028219;-0.11902243568887794;-0.29061612801352676;0.14890135302997676;-0.21108726346147505;-0.4834114490361512;0.09101872310948372;-0.33626005089500743;-0.33145507740837565;-0.09875512794393591;-0.38335852041756513;-0.2974441567370516;-0.323138039959911;-0.27751332593802264;0.1745731769882632;-0.27276948562035574;0.06642575502273744;-0.2723147904323288;0.1850495985630813;-0.3392804416470979;-0.2604522927309811;-0.03290333860445102;-0.2557365894390133;-0.27607825066425074;-0.29519120860413683;-0.35686393586676024;-0.1596228867323734;-0.19331329761783167;-0.2653119008831807;-0.3086167971981636;-0.36034508456009673;-0.30756756071834895;-0.03703054263797646;-0.23678944769813964;-0.34518916426888013;-0.08601393502841945;-0.0842888984248174;-0.2697593068962791;-0.2565067782569204;-0.2317183129001689;-0.2360108610097308;-0.3142838991185757;-0.3814956752194474;-0.5022787008361027;-1.207968828803866;-0.2973557377638662;-0.15517771375549883;-0.1005853734402922;-0.34864471182882;0.026703276729443445;-0.42286792519978367;0.006252963509600464;-0.2875106321120922;-0.10796842055465997
Argentine;America;1989;1980;-0.2609872396020704;-0.3005574187597331;-0.24836636532057288;-0.3408949876954525;-0.33462811363401757;-0.3391027658861442;0.4045789021882892;-0.40457890223158854;-0.10280757172116506;-0.18393947852115322;-0.22379819386306626;-0.24125359170480637;-0.3377703861468319;-0.00131043096533539;-0.35913492305997596;-0.3480170701684129;-0.05795299195964666;-0.0823378136527063;-0.16954867471719012;-0.34731074390410044;-0.37070881357300745;0.08407128820974237;-0.36772705461132343;-0.2549496822167858;-0.3527508823431028;-0.15261389961710733;-0.3325642484534799;-0.16829246993497188;-0.09801000686192124;-0.12147227733912071;-0.2799643608089188;-0.2937477829482844;0.03896915750009852;-0.2839770066226098;-0.3207548621728933;-0.3005158138326855;-0.11902242659131552;-0.29061610580008157;0.14890134164859858;-0.21108724732687367;-0.483411412086262;0.09101871615240452;-0.3362600251927373;-0.331455052073377;-0.09875512039551923;-0.3833584911152908;-0.2974441340017013;-0.3231380152606309;-0.27751330472609914;0.17457316364464134;-0.272769464771031;0.06642574994543879;-0.2723147696177591;0.18504958441868696;-0.33928041571396217;-0.2604522728231295;-0.03290333608946152;-0.2557365698916097;-0.2760782295620182;-0.2951911860409921;-0.35686390858961786;-0.15962287453148738;-0.19331328284179572;-0.26531188060388156;-0.3086167736088247;-0.36034505701687036;-0.30756753720920926;-0.037030539807521266;-0.23678942959897395;-0.34518913788410716;-0.08601392845388468;-0.084288891982137;-0.26975928627703943;-0.25650675865064704;-0.23171829518861894;-0.236010842970077;-0.31428387509606787;-0.38149564605956093;-0.5022786624440819;-1.2075352948144153;-0.29735571503527425;-0.15310061804880065;-0.10058536575197945;-0.3486446851799198;0.02670327468835997;-0.4228678928775806;0.006252963031650863;-0.28751061013601775;-0.10796841230201888
Argentine;America;1990;1990;-0.2609872396020704;-0.30036914219415745;-0.24836636532057288;-0.34014605022985156;-0.3341464660214879;-0.3391027924395669;0.4045789338688169;-0.40457893391211636;-0.1028075797715061;-0.18393949292452358;-0.2237982113875711;-0.24125361059615505;-0.3377704125959227;-0.001310431067948612;-0.35913495118201566;-0.34801709741986986;-0.057952996497652405;-0.08233782010016409;-0.16954868799368944;-0.34731077110024844;-0.37070884260134;0.08407129479293982;-0.3677270834061695;-0.25494970218060614;-0.3527509099652405;-0.1526139115675301;-0.3325642744949045;-0.1682924831131041;-0.09801001453658924;-0.12147228685100045;-0.2799643827315121;-0.2937478059501878;0.03896916055157617;-0.2839770288594131;-0.32075488728958446;-0.30051583736455917;-0.11902243591135987;-0.29061612855675917;0.14890135330830967;-0.21108726385604856;-0.483411449939765;0.09101872327961989;-0.3362600515235594;-0.33145507802794605;-0.09875512812853332;-0.3833585211341555;-0.2974441572930472;-0.3231380405639348;-0.2775133264567627;0.17457317731458297;-0.2727694861302284;0.06642575514690334;-0.2723147909413515;0.18504959890898412;-0.33928044228129567;-0.2604522932178298;-0.03290333866595537;-0.2557365899170473;-0.2760782511803082;-0.29519120915592106;-0.35686393653382587;-0.15962288703074745;-0.19331329797918131;-0.2653119013791132;-0.3086167977750436;-0.36034508523366954;-0.3075675612932677;-0.037030542707195586;-0.2367894481407567;-0.3451891649141229;-0.08601393518920043;-0.0842888985823739;-0.269759307400525;-0.2565067787363941;-0.23171831333330684;-0.2360108614508926;-0.3142838997060488;-0.3814956759325557;-0.502278701774984;-1.1983449242456086;-0.3012735654872878;-0.14953227414242168;-0.10058537362831074;-0.348644712480522;0.02670327677935837;-0.4228679259902269;0.006252963521288776;-0.2875106326495196;-0.10796842075647924
Argentine;America;1991;1990;-0.26049765750781023;-0.3007247840747588;-0.24836636532057288;-0.34060501419836015;-0.33454474898216735;-0.3391028067866576;0.40457895098613583;-0.4045789510294353;-0.10280758412118915;-0.1839395007068145;-0.22379822085624346;-0.24125362080334742;-0.3377704268866418;-0.0013104311233916037;-0.3591349663766463;-0.34801711214411557;-0.05795299894958412;-0.08233782358379263;-0.1695486951671202;-0.3473107857946102;-0.3707088582856502;0.0840712983499099;-0.3677270989643244;-0.254949712967266;-0.35275092488976906;-0.15261391802446786;-0.3325642885653572;-0.1682924902333861;-0.09801001868329225;-0.12147229199036809;-0.27996439457651734;-0.2937478183783556;0.0389691622003213;-0.28397704087418935;-0.3207549008603941;-0.30051585007907533;-0.11902244094707677;-0.2906161408524289;0.1489013596081729;-0.21108727278693373;-0.4834114703924066;0.09101872713052848;-0.33626006575037665;-0.33145509205146967;-0.09875513230676129;-0.3833585373536605;-0.29744416987760386;-0.3231380542355732;-0.2775133381980663;0.17457318470059466;-0.2727694976708249;0.06642575795730876;-0.2723148024627105;0.18504960673824242;-0.3392804566359025;-0.26045230423729865;-0.032903340058061815;-0.25573660073699955;-0.2760782628608953;-0.29519122164515776;-0.3568639516323723;-0.15962289378422775;-0.19331330615806833;-0.26531191260418696;-0.30861681083230313;-0.3603451004794997;-0.30756757430613507;-0.03703054427391978;-0.23678945815907484;-0.3451891795187217;-0.08601393882836163;-0.08428890214855059;-0.269759318813764;-0.25650678958893225;-0.23171832313707053;-0.2360108714362696;-0.3142839130030776;-0.3814956920732457;-0.5022787230258796;-1.1850891783645243;-0.2991132191826763;-0.14718888411435194;-0.10058537788397452;-0.3486447272313214;0.026703277909146568;-0.4228679438813342;0.0062529637858452355;-0.287510644813799;-0.10796842532451215
Argentine;America;1992;1990;-0.2609872396020704;-0.3005155837068622;-0.24836636532057288;-0.3394996537009316;-0.3338778317673658;-0.3391027980399331;0.4045789405505376;-0.40457894059383714;-0.10280758146939861;-0.1839394959623296;-0.2237982150836537;-0.24125361458051786;-0.3377704181742843;-0.0013104310895907037;-0.3591349571132178;-0.34801710316745793;-0.05795299745476042;-0.08233782145999347;-0.1695486907938278;-0.34731077683617134;-0.3707088487236879;0.08407129618139797;-0.3677270894792728;-0.2549497063911632;-0.35275091579100865;-0.15261391408798644;-0.3325642799872853;-0.16829248589249593;-0.09801001615524879;-0.1214722888571452;-0.27996438735519275;-0.2937478108015052;0.03896916119516145;-0.28397703354936366;-0.3207548925869304;-0.30051584232765216;-0.11902243787704468;-0.2906161333563561;0.1489013557674522;-0.2110872673422067;-0.48341145792342416;0.09101872478281647;-0.33626005707697704;-0.33145508350200825;-0.09875512975949857;-0.38335852746541593;-0.2974441622054108;-0.32313804590063916;-0.27751333103996356;0.17457318019770193;-0.27276949063508354;0.06642575624394104;-0.27231479543869735;0.18504960196512377;-0.3392804478845957;-0.2604522975192636;-0.032903339209362115;-0.2557365941406;-0.27607825573980854;-0.29519121403107657;-0.3568639424275217;-0.15962288966695873;-0.19331330117179804;-0.2653119057608045;-0.308616802871926;-0.36034509118485736;-0.30756756637282173;-0.037030543318764104;-0.2367894520513927;-0.3451891706150069;-0.08601393660974174;-0.08428889997442582;-0.2697593118556663;-0.25650678297266666;-0.2317183171601918;-0.23601086534867002;-0.3142839048965248;-0.38149568223305075;-0.5022787100702404;-1.181979007210786;-0.29860222328540015;-0.14479223522200785;-0.10058537528950295;-0.3486447182384752;0.02670327722036956;-0.4228679329739948;0.006252963624558009;-0.2875106373978285;-0.1079684225396043
